10,troglitazone,1.086662,0.1529375,1.1492191999999999,-0.13332357,-0.33122638,-0.8356011999999999,0.66003644,-0.06308637,-0.060258415,-1.1972966,0.2841531,-0.5146685999999999,0.13059108,1.3796617,-0.5728858,-0.7548187,-0.21111590000000002,0.18439701,-0.012321769,0.40407044,-0.9842216999999999,0.32277298,0.21933286,-0.8981348,1.0739319,0.036418665,-0.19093902,-0.14689542,-0.030678442,0.3128866,0.33417216,-0.70558727,0.47002485,0.4585501,0.34677577,0.20637305,-0.084674545,-0.29787222,0.13472313,-1.1395816,0.15827121,-0.23326391,0.44074318,0.8670421999999999,-0.5663329,-1.4910235,1.2488457,0.12698115,-0.27014387,0.35785064,0.091192946,0.45189750000000006,-0.9901360999999999,-1.1054065,0.5671809,0.036092915,0.4394964,0.96007806,-0.702879,-0.83619535,1.1781873,0.11009368,0.3718389,-0.14932129
11,pioglitazone,1.2096813,0.23830251,0.8552671000000001,-0.22936164,-0.7803601,-0.54673654,0.7154479,-0.21034652,-0.18650153,-0.9590636,0.56085116,-0.15517172,-0.15244387,1.0003088,-0.8035803,-0.57052314,-0.010171704,0.36489764,0.14524558,0.39201742,-0.6353661,-0.018462001999999998,0.27650318,-0.46204880000000004,0.85444134,0.15621333,0.05506503,-0.20494571,0.04089854,0.19071622,0.02190479,-0.36483043,0.7366135,0.21301562,-0.12946063,0.28963727,-0.22141404,-0.24321096,0.06507959,-0.6630533000000001,0.17257723,-0.27419117,0.635927,0.704414,-0.8610658999999999,-0.7579406,0.83380324,-0.18250786,-0.17034265,-0.2279732,0.24622986,0.2725683,-0.8171648,-1.0125897,0.05866793,-0.046900444000000006,0.63879555,0.74837404,-0.32890114,-0.64028925,0.9563219999999999,0.06469914,0.2683973,-0.4576835
12,zafirlukast,1.831852,0.20805232,1.3000629,-0.8262056999999999,-1.1770475,-0.9509743,0.80417764,-0.053658925,0.16786104,-1.3512832000000001,0.32715315,-0.39772573,0.24500270000000002,1.0786641000000001,-1.1250775,-0.1488352,-0.9987459999999999,1.2546146,1.0639548,-0.28816444,-1.1961375,-8.5562235e-05,0.31107464,-0.34214568,1.8043386000000001,0.049893904,-0.51832557,-0.034738917,0.470595,0.2990317,-0.01924268,-0.60121,1.1490645,-0.014232237,0.17315261,0.19420394,-0.76939636,-0.16772358,-0.61983407,-0.29191077,0.19808179,-0.80260897,0.6485363000000001,0.48537240000000004,-1.4125953000000002,-0.4071557,0.73124677,-0.5844169,-0.33941215,-0.8022547,0.40214629999999996,0.4801094,-0.6680955,-1.8302443,-0.65001696,-0.5516258,0.6795260999999999,0.544071,-0.016661782,-1.1098957,0.9920393,-0.080608234,0.59188986,-1.2843252
13,mycophenolate mofetil,0.9975845999999999,0.33517559999999996,1.129381,0.20273466,-0.46780407,-0.32521254,1.0838178,0.25895375,-0.42274700000000004,-0.7172305,0.36432,-0.80021715,0.2681186,0.7096744,-0.87646097,-0.4846887,-0.9421837,0.74175406,0.47122043,0.2645347,-1.1003445,0.5084486,-0.30912754,-0.92005146,1.2617112,0.09665959,-1.1601825000000001,0.0027234056,0.23832096,0.35846059999999996,0.46344155,-0.075996436,0.42378864,0.8561221,0.24694313,0.116435625,0.022917219,0.21616916,0.05905398,-0.6742378000000001,0.3221509,-0.65173393,0.7246085,0.11791391,-0.3351387,-0.9969769,0.5581879,-0.47281343,0.2571962,-0.5002554,0.35587153,0.5942231,-0.48894727,-1.1858846,0.4339245,-0.028201321,0.40711996,0.57037514,-0.16877709999999999,-1.2718973,1.135427,-0.08892934,0.7648155,-0.7079169
14,fluvastatin,1.061749,-0.08813826,1.0520476,-0.21770586,-0.5540816999999999,-0.5331597,1.4511086000000002,-0.21327512,-0.7042501,-0.78986114,-0.06318983,0.33510497,-0.107512414,0.9565609,-0.13569906,0.063547745,-0.50824386,0.7250986999999999,0.06677589,0.27845424,-0.40216399999999997,0.046416044000000004,0.05392062,0.19220792,1.5371576999999998,-0.6582785,0.18680601,-0.30986959999999997,0.18796457,0.23534855,0.044594537000000004,-0.017130261,1.0805668,0.97588766,0.019105535,0.052041825,-0.12005807,0.3095573,0.18501683,-0.43291843,0.57510275,-0.54255414,0.31558773,0.6171026999999999,0.017186612,-0.7621437,0.6235135,-0.8374733,0.09983098,-0.5049334,0.36512753,-0.02826895,-0.9600931999999999,-1.0788293,-0.39415500000000003,-0.22569914,0.20454313,0.0070133745,0.15053312,-0.95863175,1.1824229,0.017574176,0.51085305,-1.0168655999999998
15,meloxicam,0.5615101,-0.03701354,0.42089543,-0.10749469999999998,-0.2747619,-0.09443507,0.5806948000000001,0.17255704,-0.30296183,-1.207069,0.16830215,-0.22755314,0.27294356,0.5394399000000001,-0.4186101,-0.33648014,-1.1949914,0.4943267,0.5532784000000001,0.29782528,-0.59359837,-0.26597613,0.10538714,0.096498735,1.1974875,0.28285190000000004,-0.24967341,0.028434672999999997,-0.11302107,0.18007328,-0.04934946,-0.30221447,0.76359314,0.52031636,-0.07671374,0.050355323,-0.5633575,0.52721965,-0.0056025162,-0.14500655,-0.08048605,-0.32191843,0.30398569999999997,0.8066688,-0.5406761999999999,-0.6507172,1.0500638,-0.38881826,-0.27042547,0.044245522,-0.049290143,-0.10344178,-0.121161915,-0.94270855,-0.34671757,-0.09820803,0.03606191,0.06366221,0.33755866,-0.8718773999999999,0.6045743,0.4987606,0.24517277,-0.7338743000000001
16,docetaxel,2.0844370999999997,-0.15409915,2.3529165,-1.2616893,-0.3953042,-0.3140741,1.5796,0.75420564,-1.0204531,-1.7829256999999998,-0.103089616,0.32299429999999996,0.9057681000000001,0.23663296,-0.9983426,0.7783699000000001,-0.5264691999999999,-0.043801072999999996,0.5772196999999999,0.5563188,-1.8345577000000002,0.3632652,-0.040676586,-0.64074886,2.0444655,0.63197964,-1.4894708,-0.2877352,0.4232567,-0.6372691999999999,0.6197571999999999,-1.2096087,0.5505654000000001,1.4337981000000002,1.3970565000000001,0.80402553,0.42540658,0.17882569,0.1586625,-1.4033159,0.08989817,-1.2896659,-0.1823905,1.2205373,-0.40376496,-1.3181584,1.214623,-1.8094762999999998,0.54434836,-0.4389292,0.8687877,0.5601706999999999,-0.9603491,-1.3993452,-1.0705392,-1.0730941,0.17148063,0.17794184,-0.27078804,-1.9690148999999997,1.2272215,-0.88647044,1.8128078999999997,-0.55680555
17,olanzapine,0.859159,-0.095559604,0.22783910000000002,-0.1316341,-0.47060022,-0.399136,0.35889626,0.55396116,-0.1799154,-0.7685348000000001,0.26694763,-0.37988287,0.13207495,0.10466844,-0.28838990000000003,-0.36568809999999996,-0.6127007,0.1589936,0.43258944,0.086786136,-0.97540355,-0.1965256,0.035196327,-0.12532006,1.1442393999999998,-0.11596046,0.050184682,-0.17929289999999998,-0.009876838,0.038164407000000004,-0.104556866,-0.09403483,0.24837074,0.54309905,-0.15996903,-0.12835279,-0.3849896,0.23694177,0.13592814,0.046485264000000005,0.26928055,-0.11751308,0.09197834,0.7702127,-0.30013424,-0.098759,0.9996398000000001,-0.3384429,-0.2559721,-0.33499423,-0.0093473205,0.26267034,-0.041341864,-0.22634542,0.23703369999999999,0.019140993999999998,-0.08472812,0.032179362999999996,0.6279793,-1.2553464,1.1099881999999999,0.38418284,0.36321732,-1.0387772
18,candesartan,1.8820133000000001,0.19930452,1.6455735,-0.59406155,-1.499379,-1.2967739,0.8920593000000001,0.14713109,-0.07201602,-1.6317255,0.12892652,0.24038643,0.0643629,0.91488945,-0.79420525,-0.09853115,-0.95676184,1.4344419,1.0148579,-0.40209052,-1.1408608999999998,-0.42873937,-0.0070604575,-0.12294737,1.6930474999999998,0.20696609,-0.37799433,0.13161708,0.26506495,-0.22442494,0.08892777,-0.6856734999999999,0.98390687,0.16924384,0.22169243,0.69233173,-0.6000843000000001,0.023632925,-0.3479036,-0.61473393,0.7441258000000001,-0.6713577,0.7327469,0.70094126,-1.0623274,-0.30547756,1.066522,-0.51503175,-0.2016644,-0.8321144,0.46847293,0.38310283,-0.773278,-0.9859979999999999,-0.76756376,-0.7693582,0.23136139,0.25164983,0.101150766,-1.6592965,1.3805854,-0.14761867,0.88293874,-1.6882386000000003
19,telmisartan,1.5426440000000001,0.073901884,1.2407919,-0.15565984,-0.9239988000000001,-0.94903713,0.9836963,-0.25976694,-0.3252796,-0.9395694,0.6745606,0.0697798,-0.05261894,0.8062089,-0.8979997,-0.6658553,-0.6013206,1.1664495000000001,0.66063935,0.15129568,-0.87382406,-0.8498703000000001,-0.015088763,0.03104875,1.1151521,0.38327062,-0.47934535,0.29765427,-0.04228746,0.22405943,-0.22579202,-0.36732242,0.90591425,0.35979345,0.009893078000000001,-0.11349897,-0.29810357,-0.1603891,0.115571015,-0.76792383,0.51161426,-0.7996371,1.2755919,0.9163253,-1.1013653,-0.92184114,0.94235224,-0.5761053,0.043617832999999995,-0.64070225,0.09660028,-0.18792520000000001,-0.5912210999999999,-0.75870764,-0.1963326,-0.37604335,0.58565897,0.46717349999999996,-0.21893255,-1.2770203000000002,1.1273289,-0.004966275,0.65701205,-1.2042902
20,bosentan,0.9582825,-0.26348817,1.2614857,-0.5153402,-0.55638194,-0.89895475,0.79920334,-0.15809055,0.11837909,-1.598647,0.10301915,0.04767625,0.44529545,0.99846107,-0.64775866,0.1659707,-0.4989831,0.79115915,0.48164272,0.389795,-0.7231264000000001,-0.2648868,0.37100235,-0.34593076,1.5936987,0.15060539999999997,-0.015001344,-0.29988557,0.33990848,0.93841296,-0.22937283,-0.22906509,1.4253788,0.0778583,0.36959332,0.5286009,-0.5344376999999999,-0.43166986,-0.5710854000000001,-0.29921776,-0.19327863,-0.22735104,0.35900506,0.8524352,-0.7262721999999999,-0.5686496999999999,0.82458705,-0.9139351000000001,-0.52675414,-0.5956665,0.28746018,0.17144181,-0.73994184,-1.1559268,-0.8980465,-0.16842577,0.40292177,-0.015521486999999999,-0.39157662,-0.44407687,1.3134253,-0.055319547999999996,0.6139176,-1.000531
21,cerivastatin,0.99026173,-0.016865633,0.97417104,-0.30846292,-0.59345067,-0.7198909000000001,1.3554881,-0.25580484,-0.68898225,-0.70477396,0.20581144,0.33666703,-0.07153697,0.608634,-0.20863596,0.08456349,-0.22239268,0.5890523,-0.0021633497,0.24223712,-0.34166482,0.44114736,-0.11720435,0.14396386,1.4809952,-0.45824176,0.21103070000000002,-0.12968685,0.09079207,0.6044583,0.073211364,-0.017454301999999998,1.0266737,0.78892213,0.17155798,-0.043114934,-0.08388283,0.19818218,0.10146407,-0.5938169,0.28338954,-0.6396536,0.40317264,0.6537261999999999,0.011456936000000001,-0.796513,0.3575089,-1.0469395000000001,0.17603321,-0.78080225,0.45722622,-0.016637737,-0.89757776,-1.1966450000000002,-0.38239118,-0.108585745,0.30080825,0.12291352,-0.09237327,-0.8125456999999999,1.1474663,-0.09558882,0.7064213,-0.91365165
22,rosiglitazone,1.1112528999999998,0.07847714,0.6866535,-0.30095217,-0.5758506,-0.90567833,0.4725887,-0.023685629,-0.13630214,-1.2381634,0.4324081,-0.24465738,0.0419092,0.98249906,-0.6130007,-0.42681800000000003,-0.38557902,0.32268345,0.36674008,0.45153344,-0.995149,-0.4954409000000001,0.5291739000000001,-0.5870141999999999,1.128729,0.0766687,0.27441671,-0.49946323,0.25709360000000003,0.5851597,-0.42402166,-0.27060506,0.85756224,0.02011573,-0.3484063,0.35643990000000003,-0.27116284,-0.6547723000000001,0.0012546406,-0.587381,0.26418695,-0.19772379999999998,0.41407594,0.8930367,-1.1136578000000001,-0.5873948,1.2899218000000001,-0.5377475,-0.45713627,-0.109137475,0.18275909,0.17567106,-0.6229973000000001,-0.8991643,-0.22309735,-0.026714781,0.66949695,0.69528025,-0.14034499,-0.7450643,1.4744226,0.20934828,0.18634763,-0.55535126
23,fexofenadine,1.6299552,0.15130162,1.0009853000000002,-0.7469573,-0.61132854,-0.32733423,0.9344183,0.031325504,0.020005528,-0.7823687,0.022062859,0.39200506,0.10157128,0.29614857,-0.31919935,0.16537468,-0.88378555,0.8225517,0.5138117,0.026395963999999997,-1.1985308000000001,-0.78974235,-0.09078223,-0.25199056,1.6954228,-0.31724912,-0.57754785,-0.48378083,0.14136027,-0.88057834,-0.19023204,-0.48400682,0.61092615,0.8283671,0.17968945,-0.36998397,-0.21765731,0.30486822,-0.04295022,0.26992363,0.77903336,-0.542349,0.16929644,0.6841191,-0.78737515,-0.10186615,1.0867296,-0.637359,-0.16171329999999998,-0.17247220000000002,0.07489501,0.22305499,-0.35842270000000004,-0.55701756,-0.82602274,-1.0663183,-0.3620676,0.18908648,0.07599963,-1.1687024,1.1192632,-0.2878631,0.56055593,-1.2313328000000001
24,montelukast,1.766468,-0.46983856,1.429491,-0.8262878,0.13740739999999999,-0.90341455,1.2936829,-0.31259903,-0.24462572,-1.1694158000000001,0.35926163,0.23626687,-0.18951397,1.09859,-0.19360068,0.05600184,-0.5393496,0.21294215,0.7005336,0.35585445,-0.5889754,-0.1277526,0.059594847,0.373742,2.378684,0.16896258,0.5370034,0.48759416,-0.57883847,-0.39427078,-0.2560217,-0.5539712,0.8044893,0.99512315,0.9929484000000001,-0.59776986,-0.46658364,-0.0064489740000000005,-0.030333824,-0.49560308,0.5079701,-0.7916393,0.45553628,1.7869214,-0.37482116,-1.5194940000000001,1.7817596999999998,-0.6718903,0.10752504,-0.14965698,-0.32273337,0.3487243,-1.2719612,-0.68093884,-0.33633804,-0.44481805,-0.23510756,-0.12850899999999998,-0.37435222,-0.6836951,1.93725,-0.46151003,0.9743271000000001,-0.8890543
25,alitretinoin,1.0666145,0.056575275999999994,0.90917796,-0.8539989,0.28345862,-0.14186618,0.8742699,-0.2810638,-0.3037605,0.35916272,0.33361042,-0.44469497,0.111487895,0.13452335,-0.08719059,-0.42331720000000006,0.5161266,-0.542363,-0.095734715,0.20448112,-0.8325731,0.62750876,0.25279555,-0.38172290000000003,1.178161,-0.0822066,-0.3935391,-0.30803278,-0.41209418,-0.011186376999999999,-0.009145191,-0.41662297,-0.1428102,0.47951397,0.58839184,-0.5356890000000001,0.36017540000000003,-0.19863147,0.050550215,-0.4044512,0.4425255,-0.44033712,0.18050379,0.5117508,-0.21323149,-1.3105864999999999,0.37541997,-0.03431666,0.5081344,0.21579486,-0.17552663,0.3870602,-1.0580348999999998,-0.5423759,0.39163104,-0.360611,0.5196158,0.5598807,-0.7563167,-0.15924637,0.8194511999999999,-0.60020596,0.36319629999999997,0.23636827
26,rofecoxib,0.39647996,-0.10196971,0.6606604,-0.062274862,-0.063974805,-0.5498424,0.38961405,-0.03103056,-0.5279424,-0.5577929,0.22964829999999997,0.10268735,0.19965832,0.3650281,-0.108659126,-0.11676671,-0.32325548,0.093932435,-0.065972075,0.57240325,-0.46528876,-0.17728506,-0.12182190000000001,-0.13961451,0.6119825,-0.28479537,-0.17733382,-0.042869855,0.07435117,0.44036368,-0.28143474,-0.23460183,0.46331427,0.6522826999999999,-0.14289428,-0.013023903,-0.12048236,0.007892768,0.49199903,-0.22482021,0.39718863,-0.30956697,0.23202689999999998,0.7643658,-0.27292362,-0.34964022,0.43911922,-0.6755781999999999,0.016295113,-0.27382317,0.2519656,0.059966847000000004,-0.38838422,-0.4158581,-0.0034501129,-0.10526509,0.09779428,0.3348443,-0.08465882,-0.6857375,0.7390572,0.16405337,0.30499142,-0.91975254
27,desloratadine,0.33759767,-0.08438221,0.0454854,-0.020788705,-0.04537282,-0.71357995,0.6433873,0.2588127,-0.11599713,-0.5955826999999999,0.21665977,-0.31720123,0.19220725,0.13724168,-0.21390818,-0.25721073,-0.5189121,0.11128078400000001,0.20347291,0.34390655,-0.6275069999999999,-0.034513436,0.096550204,0.16246341,0.7731658,-0.13141821,-0.06399657,0.011093179,0.16854428,0.48138475,-0.49859858,-0.05987964,0.44087282,0.54499155,0.15904073,-0.27082065,-0.67203283,0.25097793,0.22905363,0.20417204,0.12690945,-0.20090607,0.5618572,0.6557188,-0.1826671,0.04435994,0.4955719,-0.10670234,-0.36385572,-0.5838635,-0.28635770000000005,-0.008605333,-0.17034939,-0.6967194,0.24197073,0.30761,-0.0068314844,-0.09101666,0.37452075,-0.55482715,1.0754516,0.40600840000000005,0.43487307,-1.13434
28,gefitinib,1.3689122,0.25477672,1.0067953,-0.30000097,-0.9615683,-0.4811943,1.1790253000000002,0.19907527,-0.14904475,-0.9310476999999999,0.49668464,-0.8535635,-0.13148169,0.754263,-1.3097676999999999,-0.709832,-1.0023537,1.1382626,1.2733306999999998,-0.76073533,-0.8772459999999999,-0.31947118,-0.38905773,0.09058068,1.758268,0.53621817,-0.7394036999999999,0.27975252,-0.36423624,0.5482403,-0.24647096,0.32445142,0.59659225,-0.16661600000000001,0.16246532,-0.07086176400000001,-0.26081917,0.5640025,-1.2196433999999998,-0.16111256,-0.05923893,-0.42938116,1.1345428,-0.18551178,-1.087774,-0.7099936,0.7853045,-0.13863052,0.04943152,-1.0710073,-0.38684270000000004,0.64167666,-0.18906358,-1.5341735,0.42639914,0.69774497,0.67212397,-0.35737959999999996,0.086625144,-0.78879166,1.3501459999999998,-0.119847946,0.80760205,-0.96270853
29,sorafenib,1.0668625,-0.31816855,1.0118359000000001,-0.5856418999999999,-0.6032063,-0.8913476,1.2897846000000002,-0.23445119,0.5301735,-1.2181008999999998,0.05457743599999999,-0.5717485,0.059615682999999996,0.87967896,-0.07539614,-0.6599071,-0.45878450000000004,0.7733449,0.7250066999999999,0.3492223,-0.53521323,0.2532408,0.24659301,0.0023077782,1.4342495000000002,0.26777533,0.33158326,-0.42228466,-0.47560215,0.33754438,0.028679395,-0.49660012,0.8783732,-0.071774185,0.5892938,0.14837779999999998,-0.7464949000000001,0.14688653,-0.61930376,-0.3040117,-0.39619740000000003,-0.43824714,0.5836523,1.0917436000000003,-0.35122764,-1.4057937,0.7745244000000001,0.06686886,-0.14798675,0.2816764,-0.37638340000000003,-0.08978441,-0.6650168000000001,-1.0575211000000002,-0.24237612,-0.113168634,0.5030094,-0.0005103559,-0.5491581,-0.20712711,1.0680311000000002,-0.23508626,0.46035668,0.08254276
